V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Class
-0.853722578	0.818496967	0.987559177	-0.803227388	0.74062363	-0.416541381	1.064938895	-0.009018035	0.040096768	-0.989210914	-1.34265946	-1.027139822	-2.169752309	0.538384024	-0.022534624	-0.426844491	-0.113362288	-0.329481192	0.200035371	-0.216074645	-0.249384123	-0.848613781	-0.307758074	0.597318875	0.682197103	-0.452270471	-0.136290844	0.064306529	0
1.972563349	-0.000712597	-1.954493883	0.409805265	0.402250096	-0.818860564	0.18118876	-0.091878193	0.313002834	-0.238439931	1.111526882	0.092714704	-1.457884397	-0.477424424	-0.412692989	0.461085203	0.567036978	0.411028659	0.230974337	-0.175134644	-0.211345847	-0.656463265	0.245417763	0.637920758	-0.203497178	0.271014301	-0.089187003	-0.038181073	0
2.081084695	-0.633910638	-1.513434762	-1.89950166	-0.420031042	-1.390358424	0.018666082	-0.315133056	2.055171085	-1.142559196	1.002527066	1.894189105	-0.015090786	0.353716601	-0.462423858	-1.516207029	0.009883198	0.283611524	1.510881835	-0.229689786	0.24330779	1.15974837	-0.109006335	0.162716857	0.534336762	-0.581836965	0.035387662	-0.070923915	0
-0.750413633	0.904175415	0.996461415	0.427284053	1.720336018	0.929256495	0.794272318	0.176718606	-1.83626061	0.233927724	-0.569993261	0.110682338	0.784651899	-0.261719014	-2.370735437	0.943656581	-0.923311015	-0.107889845	0.044241526	0.1163404	0.050750188	0.115531572	-0.623994844	-0.18689558	0.73375869	2.558151487	-0.188834767	0.001654041	0
-1.906446181	0.308871867	0.296542844	-0.128206135	0.222672439	-1.332845973	0.780525153	0.269835357	-0.568676277	-0.371147004	1.377720548	1.356574501	0.359671585	0.762796637	-0.348578027	-0.282653704	-0.210365604	-0.077289469	0.5432992	0.225749896	-0.103901935	-0.304351285	0.270391924	0.52898108	-0.005176645	-0.554418349	0.396216443	0.147656339	0
1.85036276	-0.641588495	-1.305172412	0.26306065	1.651034291	4.228470834	-1.349456461	1.162267944	1.012738754	0.150302362	-0.213995682	0.403784817	0.044468907	-0.025141021	1.089146647	0.51085047	-0.870418177	0.156154796	-0.818556064	-0.098313944	0.079510519	0.206796073	0.285682863	0.6603137	-0.313416424	-0.732553518	0.092040427	-0.020500008	0
2.066871336	-0.007858711	-1.386508451	0.256946057	0.362501422	-0.611517949	0.227137602	-0.260403259	0.659131582	-0.129341938	-0.935563026	0.749528266	0.730371625	0.183845799	0.167738578	-0.258476456	-0.476338856	-0.603391723	0.302105058	-0.157010253	-0.270976657	-0.639884395	0.27794455	0.456217901	-0.0358254	-0.603712915	-0.012748394	-0.042901965	0
0.432610324	0.615944772	1.224977601	1.473472163	-0.954166312	-0.738943973	-0.115551141	-0.182807757	0.341124052	0.247175963	0.282276754	0.918567275	1.069320235	-0.215446067	1.708293518	-1.138940916	0.632056229	-0.174860412	2.130117661	0.130100273	-0.01660499	0.146781632	0.389104051	0.934141071	-1.052030011	-0.334008048	-0.159709987	-0.006878893	0
-0.538561525	1.710113377	-1.070981917	1.007657481	1.095476895	-0.367146333	1.055740622	0.381718174	-1.112335342	-0.683227724	0.85171108	0.212513219	-0.74914329	-0.434976393	-0.818115545	-0.371026108	1.278659345	0.910126576	0.81382904	0.053882961	0.130345186	0.4593742	-0.173834051	0.577680533	0.032455194	-0.424575444	0.31345017	0.212051135	0
2.231426956	-0.677543611	-2.816201162	-1.147646969	0.561968722	-0.918120845	0.312233349	-0.396894467	-1.134990355	1.119557235	0.309873749	-0.765435116	-1.133718267	0.808769543	-1.039454111	0.488703759	0.148033062	-0.924662935	1.24732362	-0.011262756	0.498276777	1.325490304	-0.290879792	0.26948664	0.77579731	0.279231458	-0.118604142	-0.097500514	0
2.105562554	0.194340846	-1.947858538	0.319176166	0.560236658	-0.906288567	0.183105703	-0.299880603	0.331530058	-0.316907551	-0.564430387	0.021412568	0.526831021	-0.910416959	0.790004499	0.542915383	0.252030156	0.380493347	-0.340860933	-0.11282584	0.140825753	0.536827211	0.0191827	0.452942149	0.143879864	0.661902191	-0.065464036	-0.036989836	0
-1.741389338	-1.716544615	-1.342379867	-4.055569808	0.875042424	-2.24570913	0.257802519	0.169978303	0.249456577	-1.477273425	-1.449665394	0.048698339	-0.597504486	0.865926044	-0.015505234	-2.29238382	-0.122883763	1.389228372	-1.103238099	-0.031973818	0.07323239	0.027203424	0.132667009	0.56473183	-0.08464537	-1.051451171	0.328268518	-0.030298254	0
2.070626207	0.176872965	-1.763674396	0.381060427	0.543542321	-0.772792503	0.238877839	-0.266991959	0.401706357	-0.401566035	-0.592574722	0.453771253	0.767034064	-0.986029621	0.143743168	0.331473322	0.37839882	-0.337688663	0.104613414	-0.090962079	-0.362166475	-0.922594915	0.305144574	0.397789507	-0.217469362	0.178211654	-0.060051195	-0.029157115	0
2.105584137	-0.123024479	-1.621947184	0.176582989	0.512260336	-0.342555893	0.162914699	-0.206044111	0.60937617	0.044887164	-1.504846528	0.198567113	0.220942409	0.171886133	-0.132125799	-0.018672691	-0.48753091	-0.62117124	0.496985509	-0.150088026	-0.29775237	-0.737337809	0.217387252	0.047948046	-0.076345218	0.2851458	-0.080597093	-0.061909344	0
1.599766538	-2.493119905	-1.458407913	-1.392222341	-1.425408373	-0.375590723	-0.606374894	-0.240591681	-1.530694624	1.580109263	0.30904208	-0.140265671	0.630285052	-0.1728861	-0.863739599	-0.258910225	0.103836829	0.545517342	0.220175162	0.318186535	0.070440522	-0.102998727	-0.158894733	-0.486281724	-0.2602186	-0.189560132	-0.061952836	-0.003655419	0
-2.738717229	2.57466316	-2.100712612	-0.487904252	-0.345310582	-1.579242917	0.426060727	0.367081203	1.766989687	1.741679002	-0.82954628	-0.885659635	-1.547212486	-0.809112331	1.009394741	0.093096572	0.604574088	0.798301817	-0.345976635	0.487903566	-0.015754905	0.761445373	-0.022869907	-0.155891717	-0.02984247	-0.211735338	-0.147726521	-0.155967516	0
-1.608671114	0.687567139	0.4708297	-0.867546164	0.875017199	0.518103857	0.426405582	0.583766417	-0.623769141	-0.686423283	-0.252278217	0.630715613	0.662892491	0.295470905	-0.603421697	0.642356543	-0.922159764	0.603292964	0.578309777	0.14642027	-0.023233471	-0.232434744	-0.478536021	-0.252158589	0.806149312	0.373465997	-0.006307797	-0.007448932	0
-0.513426008	0.456349189	1.367472394	-0.191464929	0.305543179	1.92637063	-0.583760684	-0.138742499	0.648454235	-0.698626238	-0.405066436	0.171415326	-0.170580705	-0.081762044	1.967884345	-0.942141862	0.597626124	-0.832433564	-0.432430141	-0.278324885	0.994296987	0.666730858	0.210636476	-0.295657434	-1.090945188	-0.263521156	0.372013394	0.209578782	0
1.865527581	-1.415401251	-0.470923337	-0.698205077	-1.395516757	-0.707105834	-0.864972155	-0.184203392	0.026436936	0.677165596	-0.592492859	-0.210110995	0.891350978	-0.548859972	0.577843371	1.31019332	0.007844402	-1.085113809	0.153661708	0.308973799	0.499981927	1.195058973	0.00481041	0.048106097	-0.252751203	-0.080723922	-0.004874582	-0.018004693	0
1.997153153	-0.034871442	-0.96316165	0.499282386	-0.047883503	-0.288436909	-0.47429647	-0.047102824	1.12396156	-0.681787527	-0.426282489	0.823600351	1.422443531	-1.633721885	0.751703676	0.462407627	0.298482832	0.665098179	-0.529768136	-0.08152208	0.216272575	0.920758776	0.068171943	0.567051128	0.035939165	-0.166008311	0.059277636	-0.004217397	0
-0.85891069	1.096254256	-1.456695523	-1.899303672	2.902641824	3.701100138	-0.122940589	-0.735612659	0.069593414	-0.043358118	-0.28042395	0.138609169	-0.42585423	0.383420957	-0.095987888	-0.204378278	-0.405042239	-0.797841448	-0.239286024	-0.354753768	1.363543865	-1.005354416	0.448721166	0.662098376	-0.988421175	0.054938728	0.225528903	0.302066967	0
-0.853437039	0.789311871	2.398893693	4.40955007	0.909784466	0.926465187	-0.165943207	0.27151649	-2.06517112	1.241634021	-0.954300945	-0.316010535	1.45481129	-0.21883675	1.271460735	0.245822089	-0.125611101	0.568541114	0.982020543	0.590251239	0.290288227	0.649568169	-0.153608282	0.762573706	0.246830314	0.531670577	0.087686928	0.122118738	0
-1.047659233	2.312955917	-2.309783787	0.073713178	0.075498328	-1.487632753	-0.130361245	1.095867883	-0.654667267	-1.762034429	1.398398916	0.583406509	-0.144711568	-1.534860463	0.113827258	1.063259799	2.144774485	1.952267012	-0.306583831	-0.296047227	0.381263282	0.840361783	-0.045158393	-0.208414144	-0.314394848	-0.175274168	-0.264578479	0.002308183	0
2.18092131	-0.747292258	-1.461923641	-1.079676066	-0.311539834	-0.789632465	-0.380695226	-0.267768628	-0.841417409	1.021996642	0.852106779	0.217614022	0.672074777	0.112884166	-0.350801307	1.112851803	-0.217939546	-0.825328574	0.784127716	0.037078189	0.47652774	1.371014717	-0.083929169	-0.390481814	0.224619518	0.076176651	-0.039055279	-0.077378981	0
0.088324719	1.001744467	-0.326411325	-0.639564629	0.965505633	-0.495852999	0.871780911	0.041006797	-0.352549785	-0.679773038	1.207419851	0.757106097	0.133136071	-0.854905964	-0.927287533	0.422647628	0.202526101	0.121313126	-0.058178213	0.032013189	-0.274172807	-0.656867026	0.098792791	0.607849585	-0.474876459	0.091577508	0.2238829	0.075280257	0
2.166026898	-0.840761523	-1.652273758	-0.997206742	-0.171111254	0.266877441	-1.156622576	0.228228734	0.046612264	0.273141518	0.260422591	-1.083181695	-0.93640564	-1.737494605	-0.068904064	2.187214836	0.852022688	0.476534572	0.827927419	0.023202268	0.209803776	0.574511642	0.020015034	-0.490301742	-0.080276411	-0.068369128	0.013833497	-0.027853759	0
-1.172971482	0.636139523	-0.125131378	-0.440444177	1.793170476	-0.138681154	0.465692428	-0.242652042	0.285582411	1.166148179	-0.143685103	0.307381831	0.315223285	-0.096166824	-0.179037654	-0.162298877	-0.805636472	0.143425852	1.866463434	0.128368175	-0.451995966	-0.572044281	-0.449436907	-1.398012974	-0.586647297	0.350627067	0.328430445	0.106086234	0
-3.866089653	-4.169003244	-0.691545701	-3.174499662	1.402357364	-2.471789049	0.098421583	0.264036724	-0.607780467	-1.761619897	0.324993706	0.879027653	-0.048594836	1.145358309	-0.083992534	-2.283201436	-0.067394397	2.068090063	-0.005106674	1.053453552	0.332667099	-0.404336999	0.149266694	-0.413650972	1.342472354	-0.697199428	-0.135727924	-0.550306408	0
0.458283786	0.766604524	-0.307983331	-0.257496077	-0.051989933	-0.623675964	-0.542772016	-2.901403814	-0.181898229	-0.993675485	-0.882658014	0.580724645	-0.186474969	0.676884252	-0.344290041	0.19768272	-0.302838623	-0.8655162	-0.459193396	0.447959406	-1.566326594	-0.446990885	0.180065008	0.034892766	0.413982746	0.216267221	-0.041857846	0.139762832	0
2.027366717	-0.766077521	-0.582977509	-1.376647633	-0.943829232	-0.971081555	-0.572614612	-0.219546683	2.221119968	-1.00596714	-0.713977964	1.359901443	1.290591843	-0.411830213	0.916043431	-0.501877469	-0.377822652	0.197385502	0.611439002	-0.077030391	0.262657713	1.122960177	0.014445967	-0.007339695	0.030789849	-0.062466792	0.043006868	-0.040213764	0
-0.495003118	0.089594103	0.636603219	0.885895184	0.72048973	1.502307532	0.778286784	0.323434564	-0.116343585	-0.443554631	-0.561029176	0.820699677	0.350026843	-0.205700458	-1.584063752	-0.419128764	-0.350492071	0.216150569	1.801493619	0.422567857	-0.311113954	-0.99847644	0.452454218	-0.436798949	-0.614956031	-0.999410589	0.19875706	0.216259304	0
-0.941190507	0.594412649	1.124210362	-1.510045651	-0.155188296	-0.678011794	0.220389342	0.384838099	0.432362362	-1.629551627	-1.422265857	0.790195738	1.054016875	-0.282675617	-0.759659036	0.615830103	-0.925913998	0.1656166	-1.393037356	-0.237881907	0.384153787	1.077375591	-0.242862509	-0.04236245	-0.04917134	-0.045523326	0.012958908	0.07497257	0
2.077186228	-0.928916063	-0.629544266	-0.662917635	-0.675545962	0.244589321	-0.975294097	0.119769066	-0.315017914	0.954105536	0.333672766	0.767760213	0.721566667	-0.10797971	-0.292457163	-0.751794412	-0.694432401	1.481972264	-0.335116586	-0.482966986	-0.593219263	-1.238752829	0.47197957	0.23262092	-0.706698597	0.205214791	-0.024458555	-0.042373188	0
-0.695499873	1.458249003	-0.344797917	-0.037514309	2.28760172	0.220722523	1.588209776	0.000627583	-1.223164612	-1.215745386	0.097854156	-0.069948223	-0.233563408	-0.983872055	-1.242460484	0.226766941	0.361994019	1.012063635	0.227671682	0.009454678	-0.041708538	-0.108790383	-0.740073837	-0.475653374	1.399704616	-0.354823143	0.013585183	0.059697737	0
2.028450814	-0.7373913	-2.760790028	-0.437472352	2.209134207	3.460912734	-0.543471628	0.724210573	-0.944169686	1.058497046	-0.360049187	0.057693479	0.00640961	0.530309259	0.125802242	-1.907567589	-0.187284522	0.66591213	-1.115242922	-0.515015133	-0.452108344	-0.908786122	0.245852719	0.623515808	0.062690411	-0.717037581	0.033694717	-0.043935937	0
-0.570619618	0.290592158	0.168380981	-0.473421186	0.884208124	-1.280727488	0.877293206	-0.250128866	0.009783985	-0.281693901	-0.968218042	0.335751093	0.519976917	-0.035497286	-0.394766243	-0.059381302	-0.510601021	-0.743375919	0.023920303	-0.103758447	-0.288748739	-0.513019251	0.5679577	-0.115728939	-0.335042943	0.155470146	0.188913792	0.039026773	0
1.979142991	-0.385863527	-0.245667019	0.515161597	-0.770362956	-0.579361187	-0.578186213	-0.078505197	1.427551008	-0.174269406	-0.990398929	0.627906152	0.430160761	-0.262209407	0.444807999	0.076154326	-0.536846797	0.178234472	-0.212954033	-0.200260881	0.19351696	0.832509683	0.107934029	0.009447283	-0.078599073	-0.212422192	0.043669231	-0.036208056	0
1.953748358	-0.185411273	-1.236601639	1.284172985	0.158208123	-0.064008085	-0.11274194	0.10171207	0.699277682	0.393964758	0.200451492	0.030469878	-2.210589996	0.713136405	-1.151454683	-0.341584192	-0.266935488	0.381435065	0.012670125	-0.380912295	0.202449884	0.739715686	0.00514019	0.679113782	0.344241599	-0.417640053	-0.003585875	-0.061766762	0
-5.15391319	2.59091916	-2.617574927	0.064635957	0.328019761	4.225011912	-2.052443775	3.597240457	0.223469717	0.260739166	-1.267033421	1.204613571	-0.010052495	1.224036475	-0.417469652	-0.302205314	1.188184572	-0.626569941	1.077538135	-0.229128962	-0.519757631	-1.607185953	0.2133664	0.641209375	0.786413741	-0.780868163	-0.323943247	-0.154552195	0
1.913178951	-0.017555412	-1.88648617	0.065088168	1.272719451	1.150591139	-0.138010372	0.347223256	0.158734864	-0.36821185	1.676581654	1.307826898	0.521272172	-0.683972616	0.282088219	-0.374179572	0.985178922	-1.238033998	-0.710775529	-0.202234666	-0.236429729	-0.470952055	0.379473623	-0.808264857	-0.465927969	0.266959734	-0.009912771	-0.05346765	0
0.750809345	0.393627503	-0.491440578	-0.673725491	0.684185565	0.006523644	0.143447163	-0.835619681	0.008849911	-0.252444493	-0.041386976	0.575444448	-0.256227758	0.512005464	-0.815488073	0.493898587	-0.926521569	-0.109035278	0.299794542	-0.33676163	0.436229131	-1.20090006	-0.114116579	-1.108811576	0.57081043	0.291357917	0.027568032	0.09056129	0
2.081894769	0.009922543	-1.301860477	0.331575192	0.025872039	-1.241265647	0.230999251	-0.403101747	0.583980347	-1.55011E-05	-0.762323152	0.467324679	0.515303678	0.36660231	0.740377763	-0.155918096	-0.598001752	-0.024871479	-0.202081585	-0.214210183	0.254204154	0.926440061	-0.022808956	-0.060856355	0.287638637	-0.096037865	-0.013578677	-0.058199041	0
1.875759847	-0.492992482	-0.422963111	0.945997799	-0.083780116	1.115446425	-0.909360102	0.40113567	1.036481338	0.293422512	-0.253014717	0.496420054	-0.106485995	-0.017685634	0.157386829	1.059447334	-1.344742638	1.103475561	-0.065920873	-0.1162124	0.063112141	0.176552516	0.14529939	-0.410804828	-0.255183827	-0.737808466	0.061518643	-0.027388124	0
1.426311519	-0.355066991	-0.367709279	3.958027991	-0.017901387	0.655141754	0.076411948	0.083763586	-0.493761552	1.190736501	-1.439317632	-0.010908623	0.143745671	-0.124157873	-1.041022347	1.028513207	-0.755143663	-0.672967666	-1.2749427	0.23019198	-0.280659763	-1.327995814	0.305837174	0.569111289	-0.609286682	-0.564316598	-0.048558082	0.019262013	0
-0.913145587	0.364251021	0.764795931	-1.074040163	-0.160141228	0.296673134	-0.374904366	0.78495206	0.614563671	-0.918111683	-0.363686593	-0.390599889	-2.065951646	0.560284638	-0.362330758	0.609029374	-0.67858556	1.287810214	0.173790867	-0.314910283	0.384908361	0.904088382	-0.233161304	0.348396232	-0.310391107	0.095875323	-0.108600362	0.08235675	0
-0.591715125	1.627636736	0.96590201	4.32979715	1.18813154	0.489306437	2.447122817	-0.938215321	-2.617160121	1.860782775	-0.645162109	-0.350414792	1.391908169	-0.147491507	0.128295919	-1.131865741	0.234637303	-0.544511832	1.475716923	0.26236731	0.016290517	0.698047647	-0.45766321	0.006305238	0.874516211	0.678959492	-0.439875395	-0.427424726	0
1.853499399	-0.808446859	0.896403694	1.812025872	-1.471879446	0.783218759	-1.559989133	0.483595084	2.611156916	-0.150075585	-2.179726644	0.144309732	-1.272466476	-1.025656088	-1.416979657	-0.184158244	0.027334872	0.285320035	-0.153160132	-0.373703653	0.094814355	0.831514003	0.130456968	-0.17673047	-0.161577282	-0.456354214	0.131576283	-0.023533665	0
-1.808192566	2.077863708	-1.935034706	-1.077001457	-0.029496592	-0.702708544	-0.384429218	1.463335191	-0.369896488	-1.145364168	-2.263362809	0.321854604	0.335152741	1.434400803	0.002612598	0.614221	-0.431239972	0.506745243	-0.525256855	-0.53809573	0.52571965	0.999093175	-0.083519072	0.059292338	-0.283238719	-0.324253768	-0.455519013	0.016154495	0
-1.278182645	0.44260276	-0.639826163	-1.353135824	2.077346467	3.967523746	-1.000937906	1.367184063	0.448628886	-0.220071045	-0.530581412	0.124689142	-0.054249842	0.049498262	0.607122718	0.102008985	-0.348347251	0.085557133	-0.000224766	-0.298239443	0.37007308	0.818254933	-0.229599692	0.784455336	-0.873132765	0.50168069	-0.508177766	0.037335563	0
2.072643598	-0.024843402	-1.118074137	0.377956978	-0.035500402	-1.119693438	0.209733826	-0.349006681	0.489292876	0.06133935	-0.802866312	0.608863124	0.501558401	0.184689155	0.005655467	-0.081460262	-0.365217872	-0.871970859	0.198889745	-0.192878666	-0.29412204	-0.692643939	0.316875087	-0.099091546	-0.264835523	0.203684787	-0.068270388	-0.060516765	0
2.034577453	-0.061891966	-1.067250722	0.425621181	-0.121235157	-1.203031295	0.234981115	-0.365431991	0.469550163	0.053150957	-0.6544432	0.686955265	0.525330912	0.187561289	-0.009360402	-0.127518132	-0.310711637	-0.926109974	0.135121019	-0.16627846	-0.274781519	-0.667247375	0.323272257	0.059642019	-0.289214528	0.192325146	-0.070396196	-0.056384602	0
2.038726208	-0.261087742	-1.252839892	0.217847889	-0.035622757	-0.623187019	-0.076601215	-0.023939112	0.607150121	0.292700792	0.313964257	-0.036085208	-1.932154467	0.847076561	-0.367044496	0.241635842	-0.514506488	-0.090589941	0.527732071	-0.334999164	-0.281138439	-0.79798395	0.309621471	-0.52026481	-0.356922014	0.215053042	-0.084674827	-0.079107159	0
0.216811483	0.907359766	-0.148954287	-0.556275932	1.043857444	-0.704770294	1.292374007	-0.467887822	0.009680422	-0.10364078	-0.839654997	0.177424314	0.768100766	0.045011639	0.456552618	-0.498774928	-0.688162552	0.117257425	0.092647866	0.141444692	0.315490279	1.350652822	-0.15021239	0.721532688	-0.75496469	-0.280123208	0.345083237	0.106952754	0
2.2423528	-0.60169948	-2.999906262	-0.834356353	0.827520305	-0.500991421	0.364033366	-0.330344349	-1.159517635	1.23101581	-0.514256214	-0.624337256	-1.174110071	1.076329391	-0.818903531	-1.688858039	-0.396034386	1.645643921	0.039627228	-0.592249274	-0.126718451	0.084568754	-0.210050589	-0.311960307	0.58102601	1.034070643	-0.146009713	-0.103809805	0
-0.133377871	1.028022326	-0.237223293	-0.881774765	0.945538629	-0.538128154	1.029583211	-0.175368319	0.103917255	-0.123338185	-1.702821094	0.210928165	0.957554084	-0.171986587	-0.393531647	0.155003529	-0.839454822	-0.518573113	0.272960525	0.173101333	-0.3504889	-0.723905189	-0.053137854	-0.993071655	-0.271863756	0.204993732	0.358017043	0.152603881	0
2.072252542	0.002372963	-1.371259878	0.336007644	0.057852754	-1.275426921	0.28708646	-0.418348037	0.554545076	0.002635066	-0.768576983	0.430600265	0.433278392	0.412474665	0.714713918	-0.188785726	-0.57581462	-0.057384713	-0.180486707	-0.206156612	0.243181713	0.873211988	-0.028082906	-0.063359719	0.297110861	-0.103317302	-0.018769324	-0.058286545	0
2.12697376	-0.018528695	-1.524014108	0.119146734	0.556149887	-0.344957673	0.165653516	-0.236775208	0.457215927	0.043233705	-1.290589932	0.58163398	1.029076499	0.053747116	0.049933579	0.102801159	-0.631366107	-0.68864961	0.435238036	-0.118380675	-0.335331003	-0.827283276	0.274126863	0.052881855	-0.151849386	0.205530863	-0.071289768	-0.058833505	0
2.063336573	0.096264378	-2.389917599	0.264366279	0.614937876	-1.656783207	0.93768582	-0.505853543	0.08404131	0.165555192	0.827992326	0.47675308	-1.393363262	1.337702282	-0.6441458	-0.945324762	-0.250209339	0.151700163	0.398910195	-0.325302441	0.358590168	1.167717043	-0.237510518	0.117294384	0.822743221	-0.218595794	-0.064401253	-0.090820966	0
-0.54836312	0.930712571	0.260180085	-0.480391519	1.145339409	-0.529469575	0.855275981	-0.018121874	-0.639971095	-0.80925768	1.084526689	0.338346121	-0.386487486	-0.677459382	-0.644704919	0.269734843	0.375791174	0.36442811	0.585983514	-0.006622952	-0.200174293	-0.683030785	-0.041368619	0.669963503	-0.382881829	0.171874044	-0.080565876	0.198896817	0
-1.597320198	0.104491297	-0.882951422	0.894462305	1.866506994	0.789420387	0.517005526	0.742030436	-0.735574044	-0.011274101	0.296328627	0.133007873	-1.374202357	1.238689598	-0.07964045	-1.425080981	0.689877367	-0.704861162	0.355488822	-0.263681228	0.198606421	0.907200057	0.456376617	-1.656231318	0.027306865	-0.245028196	0.326157356	0.060096871	0
1.971066788	-0.447392887	-0.48545735	0.362958779	-0.416193527	-0.036640274	-0.602201175	-0.001556976	1.100481998	-0.031438915	-0.930338794	0.723949313	1.000305593	-0.413418274	0.32281424	0.236847595	-0.524203626	-0.109994573	-0.291862806	-0.078834075	0.206381676	0.798573154	0.134483525	0.691085483	-0.179756433	0.585649439	-0.022387709	-0.038963453	0
0.321210281	1.371564608	-0.798274382	1.840066541	1.741684837	0.311535818	1.536014288	-0.62565184	-0.787734798	0.540375646	1.00029373	-0.043182335	-0.043288001	-1.23163404	0.207575864	-1.208587343	1.295618112	1.094364315	2.720086402	0.30685266	0.0589527	0.721415763	-0.306485802	0.138580138	-0.604936553	-0.287265816	-0.282118124	-0.192881543	0
2.041935937	-0.107505578	-1.177204836	0.225153307	0.072097452	-0.705582142	0.076634545	-0.168880553	0.299890717	0.24188064	0.676045569	1.035355048	0.06083817	0.447762604	-0.639874509	0.183230493	-0.656459787	-0.273117323	0.555931856	-0.201349651	-0.258289795	-0.64338872	0.287964321	-0.335292084	-0.284978064	0.19820788	-0.074802543	-0.073301897	0
-0.355430501	0.923599846	-0.867219626	-0.642237266	-0.01605887	-0.179234383	1.436859439	0.15484453	-0.53120432	-0.805462931	0.663184579	1.11566822	0.21519074	0.713043354	-1.141204467	-0.155786819	-0.489433534	0.024087021	0.213605171	-0.260335379	0.067747408	0.105358251	0.099188375	0.767536481	-0.028569358	-0.515204601	-0.188153503	-0.11357546	0
1.089771322	-2.110375098	-1.318029444	-0.054446463	-0.828274063	-0.147317649	0.175839793	-0.246617678	0.97125485	-0.317143809	-1.416858094	0.439315265	1.280933166	-0.167528968	0.962641871	0.954913602	-0.958359051	-0.124741443	0.228133433	1.006256556	0.061315982	-0.907297982	-0.152560095	-0.92703733	-0.817403207	0.903733997	-0.179845719	0.031329108	0
2.012709381	0.549166007	-2.369516618	1.456320277	1.126086889	-0.870926217	0.746922436	-0.380054638	-0.002211681	-0.393473676	-0.500518094	0.443726834	0.617027	-1.174616044	-0.410904696	-0.233261841	0.910236804	-0.03445418	-0.397393011	-0.138258401	-0.02829298	0.139473764	-0.027873621	0.504249829	0.521379876	-0.519410214	0.001888159	-0.01909694	0
2.083677007	-0.065811025	-1.442869912	0.135416466	0.043035446	-1.3069749	0.335835037	-0.371634968	0.730560468	-0.106473165	-0.820815692	0.26817228	-0.431765078	0.508677329	0.186749637	-0.518523689	-0.147861953	-0.728870108	0.234239098	-0.278136941	-0.147535871	-0.246598553	0.19475786	-0.08227725	0.012886688	-0.06927794	-0.048994558	-0.06548168	0
-0.390285289	0.734549936	-0.901064494	-0.457124042	-0.45522678	-0.504520277	2.643254443	-0.610806985	-0.206662614	-1.329817947	-0.682964224	-0.3223012	0.208985618	-0.915705568	0.379859552	0.342146131	0.120026752	0.727629995	-0.611927429	-0.106741268	0.332329439	1.120520255	0.047318807	-0.162014698	-0.475474995	-0.269809851	0.241669791	0.165924682	0
1.575809117	-1.892450931	-2.478897475	-1.12534143	1.335217562	3.719153615	-0.856747193	0.814986338	-0.171363521	0.584001263	-0.316013084	0.187178585	0.21398577	0.227021851	0.724920906	-1.657050637	-0.251794688	1.122677407	-1.057824326	0.001854678	-0.16284959	-0.548905973	0.044470893	0.675664298	-0.229667024	-0.345781046	0.005215052	0.002253793	0
-0.02923601	1.166170632	-0.939719236	-0.084403236	0.342717176	-1.277445772	0.799144233	0.078426926	-0.313095103	-1.218375825	-0.747271344	0.037136842	0.420754993	-0.574680867	0.612952763	0.199811292	0.525570753	0.7487307	-0.146584427	-0.125274855	0.360823421	1.00487722	-0.075002861	-0.169437968	-0.294342117	-0.148511494	-0.012324376	0.040688567	0
-1.697081174	2.400084378	-3.330052702	-0.738609221	-0.090275614	-1.078016768	-0.255706451	1.56568352	-0.837291148	-1.293214156	-2.195460471	0.547396859	0.320824667	2.154713952	0.193657301	-0.183035411	0.295721939	0.233405515	0.673064611	-0.750895583	0.500682572	0.694025216	-0.020347313	0.061621215	0.148308807	-0.425651282	-1.07829412	-0.282282254	0
2.073521905	-0.067562018	-1.130192938	0.38342188	-0.090158118	-1.134694438	0.166749451	-0.313600435	0.583262126	0.079872738	-0.908620789	0.279057437	-0.11863497	0.307934632	0.073601013	-0.052465029	-0.329804785	-0.796037049	0.203296584	-0.234012051	-0.301669437	-0.743062111	0.324925928	-0.11610394	-0.285562588	0.205836277	-0.072193566	-0.061968618	0
-2.975532362	-0.869589532	2.112572488	-0.315711498	-0.598382636	1.856452004	-1.087285295	-1.001696791	2.166732767	-0.44704421	-0.580696249	0.636107145	-0.823194765	-1.293071959	-1.7732436	-0.084285427	-0.131100071	0.975517902	1.277018919	-0.88332588	1.285702129	0.238904507	0.084933015	0.348459738	0.727816722	0.337203996	-0.020350796	-0.346190127	0
1.757557945	-1.551839668	-2.38571243	-0.758943672	-0.14035115	-0.793935402	0.360674186	-0.51178749	-0.519286816	0.669393368	-1.731912817	-0.732064489	0.296388335	0.001836683	-0.632665797	0.620477251	0.190533122	-1.497560427	1.188662321	0.555491573	0.288214811	0.307806012	-0.35887512	-0.934085532	0.337286778	-0.01155465	-0.109253984	-0.034639313	0
0.011580593	0.862559057	0.188921821	-0.793590922	0.727148728	-0.492878679	0.976610759	-0.072730114	-0.437710618	-0.284468629	0.700169711	1.271053036	0.985603163	0.094986579	-1.142554935	0.0943765	-0.780344738	-0.356379511	0.249471705	0.050738831	-0.210469617	-0.41344374	0.021998625	-0.375471855	-0.454736844	0.142796231	0.251124041	0.085770252	0
